task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
6,3412796995,hu-worker-c25,6c/25ffdf,nf-6c25ffdfb903d2dfc2a30fd1398b03da,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19860319_20200917_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19860319_20200917_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207239031,1715207245000,1715207245000,5969,104,-,111.0,0.0,3129344,4079616,3133440,4128768,477955,29072,903,35,0,49152,3,3,/input/data/work/6c/25ffdfb903d2dfc2a30fd1398b03da,true,-
3,3402085619,hu-worker-c34,18/27ea4f,nf-1827ea4f9cf65f0267612b2fe3ab6c0c,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19891021_20200916_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19891021_20200916_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207239421,1715207246000,1715207247000,7579,99,-,93.3,0.0,3006464,4079616,3010560,4128768,476602,29068,903,35,0,49152,3,3,/input/data/work/18/27ea4f9cf65f0267612b2fe3ab6c0c,true,-
17,3361492408,hu-worker-c25,37/ff292b,nf-37ff292b41168c24da668089f9ef3f67,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19910707_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19910707_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207239831,1715207245000,1715207245000,5169,104,-,96.4,0.0,3129344,4079616,3133440,4128768,477953,29071,903,35,0,49152,2,0,/input/data/work/37/ff292b41168c24da668089f9ef3f67,true,-
34,3383118869,hu-worker-c34,7a/4cfe6d,nf-7a4cfe6daca58a0250fbc8ffc53b4f77,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19990424_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19990424_20200908_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207240454,1715207246000,1715207246000,5546,97,-,97.6,0.0,3198976,4079616,3203072,4128768,476603,29068,903,35,4194304,49152,2,1,/input/data/work/7a/4cfe6daca58a0250fbc8ffc53b4f77,true,-
25,3314957815,hu-worker-c25,7f/091bf8,nf-7f091bf85579cb21314e1591c8a8be69,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19870914_20201014_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19870914_20201014_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207240739,1715207245000,1715207246000,5261,96,-,95.5,0.0,3063808,4079616,3067904,4128768,477980,29092,903,35,4194304,49152,5,3,/input/data/work/7f/091bf85579cb21314e1591c8a8be69,true,-
22,3363124219,hu-worker-c34,31/4938c1,nf-314938c1dd3d778427e48dcfc42407f3,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19851127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19851127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241023,1715207246000,1715207246000,4977,99,-,105.4,0.0,3026944,4079616,3031040,4128768,476604,29069,903,35,0,49152,2,2,/input/data/work/31/4938c1dd3d778427e48dcfc42407f3,true,-
23,3417443860,hu-worker-c25,d1/c4ac98,nf-d1c4ac98d4417d510bd62da7d36a79a9,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19920420_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19920420_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241389,1715207246000,1715207246000,4611,127,-,82.2,0.0,2981888,4079616,2985984,4128768,477953,29071,903,35,0,49152,7,6,/input/data/work/d1/c4ac98d4417d510bd62da7d36a79a9,true,-
36,3339743966,hu-worker-c34,d4/8a3f81,nf-d48a3f8190d0f955e0f3f3b99ca03825,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19940731_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19940731_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241658,1715207246000,1715207246000,4342,126,-,84.6,0.0,2928640,4079616,2932736,4128768,476602,29068,903,35,0,49152,10,0,/input/data/work/d4/8a3f8190d0f955e0f3f3b99ca03825,true,-
40,3328683081,hu-worker-c34,9d/0f7260,nf-9d0f726022edb85621eeb5c29b4dac36,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19931016_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19931016_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207242260,1715207245000,1715207246000,3740,126,-,74.6,0.0,3084288,4079616,3088384,4128768,476603,29068,903,35,4194304,49152,5,1,/input/data/work/9d/0f726022edb85621eeb5c29b4dac36,true,-
44,3364376344,hu-worker-c24,40/e5a179,nf-40e5a1797b7712cc52035d1d600656ba,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19870813_20201014_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19870813_20201014_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207242448,1715207243000,1715207243000,552,139,-,68.7,0.0,3006464,4079616,3010560,4128768,476914,29064,903,35,0,49152,4,4,/input/data/work/40/e5a1797b7712cc52035d1d600656ba,true,-
